year_week,year_month,city,booking_id,created_datetime,request_start_datetime,request_end_datetime,member_id,member_age,member_gender,car_id,car_age,car_type,car_brand,car_model,car_insured_value
2022-05,2022-01,KK,169803,1/31/2022 6:58:09,02/04/2022,02/06/2022,678789,32,male,16575,4,hatchback,Perodua,MYVI,33000
2022-05,2022-02,KV,171105,02/02/2022,02/03/2022,02/03/2022,679570,35,male,26582,10,suv,Mazda,CX5,64800
2022-16,2022-04,KK,221847,4/23/2022 16:20:19,4/29/2022 12:00:00,05/08/2022,683169,41,male,30697,8,mpv,Toyota,VELLFIRE,145000
2022-17,2022-04,KV,224160,4/26/2022 6:23:25,4/30/2022 9:30:00,05/02/2022,684929,24,male,29944,7,hatchback,Perodua,MYVI,28000
2022-16,2022-04,KV,218155,4/19/2022 21:31:36,4/24/2022 9:30:00,4/25/2022 9:30:00,684929,24,male,28986,3,sedan,Proton,SAGA,34000
2022-01,2022-01,KV,155441,01/04/2022,01/08/2022,01/09/2022,684929,24,male,4572,9,sedan,Toyota,VIOS,29000
2022-13,2022-03,KV,204874,3/31/2022 17:59:50,04/03/2022,04/04/2022,684929,24,male,1169,3,sedan,Perodua,BEZZA,30400
2022-16,2022-04,KV,220249,4/22/2022 7:48:17,4/23/2022 9:00:00,4/24/2022 9:00:00,684929,24,male,1169,3,sedan,Perodua,BEZZA,30400
2022-18,2022-05,KV,229555,05/02/2022,05/06/2022,05/09/2022,684929,24,male,29708,3,hatchback,Perodua,AXIA,29000
2022-11,2022-03,KV,196321,3/19/2022 9:33:07,3/20/2022 12:00:00,3/21/2022 12:00:00,684929,24,male,26406,7,sedan,Nissan,ALMERA,36000
2022-07,2022-02,KK,177968,2/16/2022 12:30:23,03/09/2022,3/13/2022 12:00:00,685539,30,male,24765,5,sedan,Perodua,BEZZA,27000
2022-23,2022-06,KV,256270,06/06/2022,06/11/2022,06/12/2022,686038,24,female,12617,3,hatchback,Perodua,MYVI,43200
2021-52,2022-01,KV,154700,01/02/2022,01/07/2022,01/09/2022,687152,66,male,1644,4,mpv,Proton,EXORA,45000
2022-11,2022-03,KV,194748,3/16/2022 22:57:15,3/19/2022 9:00:00,3/20/2022 19:00:00,687361,27,male,23899,8,sedan,Perodua,AXIA,18000
2022-16,2022-04,LGK,219654,4/21/2022 16:35:41,4/30/2022 16:00:00,05/03/2022,687437,21,male,32446,3,sedan,Proton,SAGA,33000
2022-03,2022-01,KV,162147,1/17/2022 16:20:31,1/28/2022 21:30:00,02/06/2022,689304,35,male,25785,6,hatchback,Perodua,AXIA,22500
2022-10,2022-03,KV,192367,03/12/2022,05/12/2022,5/17/2022 12:00:00,689851,35,female,28628,9,sedan,Honda,CITY,33000
2022-17,2022-04,KV,227630,4/29/2022 23:56:25,5/20/2022 12:00:00,5/25/2022 12:00:00,689851,35,female,28628,9,sedan,Honda,CITY,33000
2022-20,2022-05,KV,243409,5/20/2022 14:18:08,5/25/2022 15:30:00,5/26/2022 15:30:00,689851,35,female,28628,9,sedan,Honda,CITY,33000
2022-10,2022-03,KK,192806,3/13/2022 20:41:19,3/14/2022 10:00:00,3/14/2022 17:00:00,690138,24,female,27915,3,sedan,Perodua,AXIA,18000
2022-19,2022-05,KK,239065,5/15/2022 11:14:18,5/30/2022 12:00:00,06/01/2022,690648,41,male,33615,1,sedan,Perodua,AXIA,36000
2022-04,2022-01,KK,166536,1/25/2022 20:00:55,1/30/2022 16:30:00,02/03/2022,690648,41,male,8311,11,hatchback,Hyundai,I10,19000
2022-05,2022-02,KV,171926,02/03/2022,02/11/2022,2/14/2022 9:00:00,690676,30,male,6896,4,sedan,Honda,CITY,55000
2022-14,2022-04,KV,207763,04/05/2022,4/22/2022 15:00:00,4/25/2022 19:00:00,690676,30,male,29459,1,hatchback,Perodua,MYVI,59000
2022-14,2022-04,KV,208383,04/06/2022,4/15/2022 15:00:00,4/18/2022 19:00:00,690676,30,male,29459,1,hatchback,Perodua,MYVI,59000
2022-18,2022-05,KV,231676,05/06/2022,5/20/2022 16:00:00,5/23/2022 12:00:00,690676,30,male,29459,1,hatchback,Perodua,MYVI,59000
2022-20,2022-05,KV,240728,5/17/2022 11:16:24,06/09/2022,6/14/2022 10:30:00,690676,30,male,29459,1,hatchback,Perodua,MYVI,59000
2022-25,2022-06,KV,270393,6/26/2022 7:58:25,07/01/2022,07/04/2022,690676,30,male,29459,1,hatchback,Perodua,MYVI,59000
2022-01,2022-01,KV,155379,01/03/2022,01/04/2022,01/05/2022,690676,30,male,854,4,hatchback,Perodua,MYVI,40000
2022-10,2022-03,KV,190018,03/09/2022,03/10/2022,3/13/2022 20:30:00,690676,30,male,28239,2,sedan,Toyota,VIOS,84000
2022-24,2022-06,KV,262791,6/15/2022 15:30:18,6/17/2022 15:00:00,6/20/2022 11:00:00,690676,30,male,28239,2,sedan,Toyota,VIOS,84000
2022-24,2022-06,KV,265395,6/19/2022 8:59:33,6/24/2022 15:30:00,6/27/2022 11:00:00,690676,30,male,28239,2,sedan,Toyota,VIOS,84000
2022-11,2022-03,KV,194222,3/16/2022 8:45:30,3/17/2022 10:00:00,3/21/2022 21:00:00,690676,30,male,26197,3,hatchback,Perodua,MYVI,47000
2022-19,2022-05,KV,235004,05/10/2022,05/11/2022,5/14/2022 20:00:00,690676,30,male,32507,1,hatchback,Perodua,MYVI,50000
2022-01,2022-01,KV,155302,01/03/2022,01/05/2022,01/07/2022,691492,22,male,12864,4,mpv,Perodua,ARUZ,50800
2022-14,2022-04,KK,207641,04/04/2022,5/18/2022 11:30:00,5/20/2022 19:30:00,691808,26,female,9533,3,sedan,Perodua,AXIA,30000
2022-18,2022-05,KV,229612,05/02/2022,05/08/2022,05/10/2022,692326,21,male,1978,8,sedan,Honda,CITY,37200
2022-13,2022-03,KV,204090,3/30/2022 19:02:57,04/01/2022,04/02/2022,692326,21,male,30909,8,sedan,Honda,CITY,45000
2022-15,2022-04,KV,213012,4/13/2022 12:48:27,4/13/2022 20:30:00,4/14/2022 20:30:00,692581,21,male,26404,9,sedan,Kia,CERATO,28000
2022-17,2022-04,KV,223686,4/25/2022 16:57:05,4/26/2022 12:00:00,4/26/2022 16:00:00,692581,21,male,33053,2,hatchback,Perodua,MYVI,39000
2022-02,2022-01,KV,159560,01/12/2022,1/17/2022 12:00:00,1/18/2022 12:00:00,693191,31,male,22865,7,mpv,Toyota,VELLFIRE,80000
2022-13,2022-03,KK,204490,3/31/2022 9:43:21,04/08/2022,04/09/2022,693223,34,female,26561,4,suv,Perodua,ARUZ,59000
2022-01,2022-01,KK,156169,01/05/2022,1/14/2022 16:00:00,1/15/2022 16:00:00,693223,34,female,20136,8,sedan,Proton,SAGA,16000
2022-03,2022-01,KV,163901,1/20/2022 21:53:43,02/02/2022,02/06/2022,693666,39,female,16975,9,mpv,Toyota,VELLFIRE,133000
2021-52,2022-01,KK,154856,01/02/2022,1/21/2022 16:30:00,1/23/2022 12:00:00,694815,25,male,16610,4,hatchback,Proton,IRIZ,27000
2022-04,2022-01,KK,167833,1/28/2022 1:41:12,2/24/2022 20:30:00,2/25/2022 21:00:00,696279,24,male,27563,10,sedan,Proton,SAGA,11000
2022-04,2022-01,KK,167446,1/27/2022 13:02:00,2/26/2022 21:00:00,2/27/2022 21:00:00,696279,24,male,24743,11,sedan,Perodua,MYVI,19000
2021-52,2022-01,KV,154548,01/01/2022,01/02/2022,01/03/2022,696307,27,male,19268,6,sedan,Toyota,VIOS,35000
2022-02,2022-01,KK,158295,01/10/2022,01/12/2022,1/17/2022 6:00:00,696538,50,female,25550,4,sedan,Perodua,BEZZA,38000
2022-20,2022-05,KK,242798,5/19/2022 19:02:09,5/21/2022 9:00:00,5/26/2022 21:00:00,696538,50,female,33809,5,sedan,Perodua,BEZZA,33000
2022-22,2022-05,KK,251378,5/30/2022 20:03:07,06/11/2022,6/13/2022 8:30:00,697468,24,male,33012,4,sedan,Proton,SAGA,29000
2022-05,2022-02,KV,172233,02/04/2022,02/06/2022,02/07/2022,698776,24,male,20190,10,hatchback,Perodua,VIVA,15001
2022-04,2022-01,KV,168117,1/28/2022 14:31:37,1/30/2022 7:00:00,1/31/2022 16:30:00,698776,24,male,6156,12,hatchback,Perodua,MYVI,21000
2022-19,2022-05,KK,237243,5/13/2022 11:24:45,5/17/2022 18:30:00,5/23/2022 18:30:00,698795,27,male,16563,5,hatchback,Perodua,MYVI,36000
2022-01,2022-01,KV,156589,01/06/2022,01/06/2022,01/07/2022,698993,29,male,12617,3,hatchback,Perodua,MYVI,43200
2022-01,2022-01,KV,158028,01/09/2022,01/09/2022,01/10/2022,698993,29,male,22788,5,hatchback,Perodua,MYVI,36100
2022-11,2022-03,KV,194556,3/16/2022 18:30:25,3/19/2022 13:00:00,3/20/2022 21:00:00,699502,24,male,19288,5,sedan,Perodua,BEZZA,30000
2022-21,2022-05,KV,247047,5/25/2022 13:16:57,5/28/2022 9:30:00,5/29/2022 9:30:00,699502,24,male,34273,4,sedan,Perodua,AXIA,25000
2022-02,2022-01,KV,159231,01/12/2022,1/15/2022 16:30:00,1/16/2022 16:30:00,699502,24,male,6870,5,mpv,Proton,ERTIGA,43000
2022-18,2022-05,KV,232290,05/07/2022,05/10/2022,05/11/2022,699502,24,male,19252,5,sedan,Perodua,BEZZA,31000
2022-20,2022-05,KV,243085,5/20/2022 1:05:34,06/09/2022,06/12/2022,700232,29,female,30281,3,sedan,Proton,SAGA,27000
2022-07,2022-02,KV,178808,2/18/2022 1:03:44,2/19/2022 11:00:00,2/20/2022 11:00:00,700232,29,female,27988,8,sedan,Proton,SAGA,13000
2021-52,2022-01,KV,154884,01/02/2022,01/07/2022,01/09/2022,700232,29,female,12864,4,mpv,Perodua,ARUZ,50800
2022-05,2022-02,PGI,172780,02/05/2022,02/11/2022,2/13/2022 21:00:00,702008,29,male,2627,8,hatchback,Perodua,AXIA,15000
2022-04,2022-01,PGI,167357,1/27/2022 10:07:53,1/30/2022 9:00:00,1/31/2022 21:00:00,702008,29,male,22940,3,hatchback,Perodua,AXIA,27000
2022-16,2022-04,KV,217292,4/19/2022 1:34:49,4/23/2022 16:00:00,4/24/2022 16:00:00,702329,31,female,6156,12,hatchback,Perodua,MYVI,21000
2022-01,2022-01,KV,156576,01/06/2022,01/10/2022,01/11/2022,702329,31,female,26537,7,sedan,Perodua,BEZZA,22000
2022-08,2022-02,KV,180373,2/21/2022 1:06:48,2/23/2022 12:00:00,2/25/2022 12:00:00,702329,31,female,28817,5,sedan,Perodua,AXIA,27000
2022-26,2022-06,KV,272914,6/29/2022 19:58:36,07/01/2022,07/03/2022,702707,28,female,24693,4,sedan,Toyota,VIOS,63000
2021-52,2022-01,KV,154885,01/02/2022,01/03/2022,01/06/2022,702866,38,female,22046,9,hatchback,Perodua,MYVI,19000
2022-15,2022-04,KV,215012,4/15/2022 22:44:38,4/29/2022 15:00:00,05/09/2022,703983,44,female,23826,7,hatchback,Perodua,AXIA,28000
2022-16,2022-04,KV,218099,4/19/2022 20:27:54,4/23/2022 10:00:00,4/25/2022 10:00:00,703983,44,female,23899,8,sedan,Perodua,AXIA,18000
2022-11,2022-03,KV,195989,3/18/2022 19:00:28,3/26/2022 13:00:00,3/28/2022 13:00:00,703983,44,female,27481,7,sedan,Perodua,BEZZA,28000
2022-24,2022-06,KV,262743,6/15/2022 14:09:03,6/20/2022 13:30:00,6/21/2022 13:30:00,703983,44,female,11127,11,sedan,Kia,FORTE,22000
2022-24,2022-06,KV,263590,6/16/2022 18:59:09,07/07/2022,7/16/2022 14:00:00,703983,44,female,1036,8,hatchback,Proton,IRIZ,20000
2022-11,2022-03,KV,195992,3/18/2022 19:11:12,3/23/2022 12:00:00,3/24/2022 12:00:00,703983,44,female,16852,8,sedan,Proton,PREVE,23000
2022-15,2022-04,KK,215069,4/15/2022 23:59:18,4/18/2022 9:00:00,4/23/2022 18:30:00,705743,33,female,17984,5,sedan,Perodua,BEZZA,29000
2022-01,2022-01,PGI,156497,01/06/2022,01/11/2022,01/12/2022,705941,27,female,22940,3,hatchback,Perodua,AXIA,27000
2022-13,2022-03,KV,204450,3/31/2022 8:53:37,04/04/2022,05/06/2022,706161,37,male,1167,10,hatchback,Perodua,MYVI,21000
2022-15,2022-04,KV,212840,4/13/2022 8:28:37,05/06/2022,06/06/2022,706161,37,male,1167,10,hatchback,Perodua,MYVI,21000
2022-20,2022-05,KV,243626,5/20/2022 18:32:09,06/07/2022,07/08/2022,706161,37,male,1167,10,hatchback,Perodua,MYVI,21000
2022-25,2022-06,KV,266084,6/20/2022 10:47:26,07/09/2022,7/31/2022 11:30:00,706161,37,male,1167,10,hatchback,Perodua,MYVI,21000
2022-07,2022-02,KV,178191,2/16/2022 21:31:56,2/26/2022 12:00:00,03/01/2022,706161,37,male,25297,2,sedan,Honda,CITY,81000
2022-12,2022-03,KV,201542,3/26/2022 19:05:49,3/27/2022 18:00:00,04/04/2022,706161,37,male,30954,2,sedan,Perodua,AXIA,36000
2021-52,2022-01,KV,154252,01/01/2022,01/01/2022,01/02/2022,706735,39,female,24096,4,suv,Subaru,FORESTER,110000
2022-04,2022-01,KV,167919,1/28/2022 9:44:23,1/28/2022 13:00:00,1/28/2022 23:30:00,708633,37,male,6156,12,hatchback,Perodua,MYVI,21000
2022-26,2022-06,KV,271422,6/27/2022 20:04:17,08/11/2022,8/15/2022 11:00:00,709428,32,male,16776,13,mpv,Toyota,ALPHARD,82000
2022-23,2022-06,KV,258896,06/09/2022,06/10/2022,06/11/2022,710627,37,male,21208,5,hatchback,Perodua,MYVI,27000
2022-06,2022-02,PGI,176540,2/13/2022 1:48:51,2/16/2022 12:30:00,2/16/2022 18:00:00,710982,36,male,14686,4,hatchback,Perodua,AXIA,15000
2022-13,2022-03,KV,203906,3/30/2022 14:37:56,04/06/2022,04/08/2022,711527,36,female,29942,1,sedan,Proton,SAGA,40000
2022-18,2022-05,KV,232420,05/07/2022,05/08/2022,05/11/2022,711527,36,female,33908,1,sedan,Proton,SAGA,40000
2022-08,2022-02,KV,181152,2/22/2022 17:31:51,2/28/2022 20:00:00,03/01/2022,711527,36,female,23306,4,sedan,Hyundai,STAREX,128000
2022-16,2022-04,KV,216727,4/18/2022 12:37:17,4/18/2022 21:30:00,4/19/2022 21:00:00,711527,36,female,20211,9,hatchback,Perodua,MYVI,20700
2022-16,2022-04,KV,219610,4/21/2022 15:53:11,4/22/2022 21:00:00,4/24/2022 21:00:00,711527,36,female,20211,9,hatchback,Perodua,MYVI,20700
2022-19,2022-05,KV,235387,05/11/2022,5/14/2022 18:00:00,5/16/2022 18:00:00,711527,36,female,28751,8,hatchback,Perodua,MYVI,23000
2021-52,2022-01,KV,154826,01/02/2022,01/03/2022,01/05/2022,711527,36,female,16832,8,hatchback,Perodua,AXIA,18000
2022-01,2022-01,KV,155578,01/04/2022,01/05/2022,01/07/2022,711527,36,female,16832,8,hatchback,Perodua,AXIA,18000
2022-01,2022-01,KV,157529,01/08/2022,01/10/2022,1/17/2022 9:30:00,711527,36,female,16832,8,hatchback,Perodua,AXIA,18000
2022-20,2022-05,KV,241726,5/18/2022 13:04:09,5/19/2022 15:00:00,5/21/2022 15:00:00,711527,36,female,34026,11,sedan,Kia,FORTE,23000
2022-24,2022-06,PGI,262698,6/15/2022 13:04:20,7/26/2022 21:00:00,7/31/2022 21:00:00,712032,23,male,33151,9,mpv,Perodua,ALZA,24900
2022-05,2022-02,KV,172431,02/04/2022,02/04/2022,02/05/2022,713994,32,male,1709,3,sedan,Perodua,BEZZA,40000
2022-09,2022-02,KV,184812,2/28/2022 21:32:34,03/12/2022,3/15/2022 15:00:00,715022,23,female,854,4,hatchback,Perodua,MYVI,40000
2021-52,2022-01,KV,154777,01/02/2022,01/02/2022,01/09/2022,715046,39,male,1301,6,sedan,Perodua,BEZZA,30000
2022-01,2022-01,KV,157917,01/09/2022,01/09/2022,01/12/2022,715046,39,male,1445,11,hatchback,Perodua,MYVI,22000
2022-18,2022-05,JB,230207,05/03/2022,05/04/2022,05/04/2022,715103,23,female,25370,2,hatchback,Perodua,MYVI,58000
2022-23,2022-06,JB,257199,06/07/2022,06/08/2022,06/09/2022,715103,23,female,35412,7,sedan,Perodua,BEZZA,26700
2022-02,2022-01,PGI,161560,1/16/2022 14:05:40,1/31/2022 12:00:00,02/03/2022,715833,44,male,5362,9,sedan,Toyota,VIOS,29000
2022-14,2022-04,KV,209760,04/08/2022,04/09/2022,04/10/2022,717367,43,female,21207,5,sedan,Perodua,BEZZA,34000
2022-15,2022-04,KV,213812,4/14/2022 14:34:47,4/15/2022 9:30:00,4/16/2022 9:30:00,717367,43,female,21207,5,sedan,Perodua,BEZZA,34000
2022-16,2022-04,KV,222903,4/24/2022 21:15:45,4/25/2022 9:00:00,4/26/2022 8:30:00,717367,43,female,29963,9,sedan,Proton,PERSONA,14000
2022-09,2022-03,KV,185662,03/02/2022,03/02/2022,03/03/2022,717367,43,female,26404,9,sedan,Kia,CERATO,28000
2022-14,2022-04,KV,208503,04/06/2022,05/02/2022,05/06/2022,717367,43,female,26404,9,sedan,Kia,CERATO,28000
2022-01,2022-01,KV,155444,01/04/2022,01/04/2022,01/04/2022,717896,27,male,26575,8,sedan,Perodua,MYVI,47000
2022-18,2022-05,KK,229895,05/03/2022,05/07/2022,05/09/2022,718711,28,male,33457,2,sedan,Proton,SAGA,43000
2022-09,2022-03,KV,188090,03/05/2022,03/06/2022,03/09/2022,719227,33,male,13232,3,sedan,Perodua,BEZZA,48000
2022-16,2022-04,KV,218470,4/20/2022 10:13:38,05/05/2022,05/07/2022,721560,41,male,11127,11,sedan,Kia,FORTE,22000
2022-05,2022-02,KV,171658,02/03/2022,02/12/2022,2/14/2022 17:00:00,721560,41,male,26356,9,sedan,Toyota,VIOS,34500
2022-14,2022-04,KV,209111,04/07/2022,04/09/2022,04/12/2022,722436,22,female,26388,11,sedan,Perodua,VIVA,13000
2022-01,2022-01,KK,155688,01/04/2022,01/08/2022,01/10/2022,722556,32,male,16574,4,hatchback,Perodua,MYVI,33000
2022-10,2022-03,KV,191473,03/11/2022,3/13/2022 19:00:00,3/20/2022 19:00:00,722867,28,male,21219,7,hatchback,Perodua,MYVI,23000
2022-11,2022-03,KV,196923,3/20/2022 10:25:08,3/20/2022 23:30:00,3/27/2022 21:00:00,722867,28,male,21219,7,hatchback,Perodua,MYVI,23000
2022-12,2022-03,KV,201857,3/27/2022 10:55:24,3/28/2022 9:00:00,04/10/2022,722867,28,male,21219,7,hatchback,Perodua,MYVI,23000
2022-01,2022-01,KV,157705,01/08/2022,01/10/2022,02/11/2022,722867,28,male,21203,7,hatchback,Perodua,MYVI,25000
2022-22,2022-06,KV,253830,06/02/2022,06/03/2022,06/04/2022,722998,22,male,20107,7,sedan,Hyundai,ELANTRA,41000
2022-14,2022-04,KV,208743,04/06/2022,04/09/2022,04/09/2022,723887,21,male,848,4,suv,Perodua,ARUZ,56000
2022-01,2022-01,KV,157900,01/09/2022,1/19/2022 8:00:00,1/20/2022 8:00:00,724179,22,male,23254,10,mpv,Toyota,ALPHARD,154000
2022-01,2022-01,KK,156241,01/05/2022,1/14/2022 16:00:00,1/19/2022 15:30:00,725082,39,male,21816,6,sedan,Perodua,BEZZA,27000
2022-01,2022-01,KK,156203,01/05/2022,1/20/2022 19:00:00,1/23/2022 19:00:00,726159,54,male,18047,2,suv,Perodua,ATIVA,66000
2022-12,2022-03,KK,198289,3/22/2022 15:40:49,3/31/2022 9:00:00,04/03/2022,726159,54,male,29594,1,suv,Proton,X50,98000
2022-11,2022-03,KV,194155,3/16/2022 0:28:37,3/16/2022 12:00:00,3/17/2022 12:00:00,726182,51,male,28874,4,suv,Honda,CRV,119000
2022-11,2022-03,KV,194944,3/17/2022 10:41:59,3/17/2022 15:30:00,3/18/2022 12:00:00,726182,51,male,28874,4,suv,Honda,CRV,119000
2022-12,2022-03,KV,198818,3/23/2022 12:32:49,3/23/2022 16:00:00,3/24/2022 12:00:00,726182,51,male,22841,7,coupe,Mercedes-Benz,SLK250,127000
2022-06,2022-02,KV,176659,2/13/2022 12:14:19,2/13/2022 15:30:00,2/14/2022 12:00:00,726436,23,male,20107,7,sedan,Hyundai,ELANTRA,41000
2022-03,2022-01,KV,163517,1/20/2022 9:39:58,1/20/2022 13:00:00,1/21/2022 16:00:00,726436,23,male,27460,4,mpv,Toyota,RUSH,78000
2022-01,2022-01,KV,157091,01/07/2022,01/08/2022,01/09/2022,726931,25,female,24453,11,mpv,Hyundai,STAREX,48000
2022-09,2022-03,KV,185695,03/02/2022,3/18/2022 18:00:00,3/20/2022 18:00:00,727072,37,male,28198,7,mpv,Hyundai,STAREX,86000
2022-01,2022-01,KK,156397,01/06/2022,01/06/2022,01/06/2022,727918,32,male,19540,2,sedan,Perodua,BEZZA,44000
2022-02,2022-01,KK,158257,01/10/2022,01/11/2022,01/11/2022,728615,33,female,21816,6,sedan,Perodua,BEZZA,27000
2022-16,2022-04,KV,221812,4/23/2022 15:45:34,4/23/2022 19:00:00,4/24/2022 19:30:00,729366,24,female,4751,3,sedan,Perodua,BEZZA,41000
2022-07,2022-02,KV,178403,2/17/2022 11:18:47,3/17/2022 12:00:00,3/21/2022 12:00:00,729803,31,female,23254,10,mpv,Toyota,ALPHARD,154000
2022-01,2022-01,KV,157284,01/07/2022,1/31/2022 21:00:00,02/03/2022,729868,22,female,2038,6,hatchback,Perodua,MYVI,30000
2022-02,2022-01,KV,159427,01/12/2022,1/13/2022 15:00:00,1/14/2022 15:00:00,729961,36,female,4572,9,sedan,Toyota,VIOS,29000
2022-04,2022-01,KV,168795,1/29/2022 14:53:45,1/29/2022 18:00:00,1/30/2022 18:00:00,729961,36,female,27501,6,hatchback,Perodua,AXIA,23000
2022-06,2022-02,KV,176242,02/12/2022,02/12/2022,2/13/2022 17:30:00,729961,36,female,28521,10,sedan,Perodua,ALZA,10000
2022-01,2022-01,PGI,156806,01/06/2022,1/28/2022 20:00:00,1/29/2022 20:00:00,730161,24,female,22940,3,hatchback,Perodua,AXIA,27000
2022-06,2022-02,KV,174055,02/08/2022,02/08/2022,02/09/2022,730213,23,male,1644,4,mpv,Proton,EXORA,45000
2022-01,2022-01,KV,157668,01/08/2022,01/09/2022,01/10/2022,730213,23,male,5792,3,mpv,Hyundai,STAREX,134000
2022-02,2022-01,KV,158250,01/10/2022,01/10/2022,01/11/2022,730213,23,male,5792,3,mpv,Hyundai,STAREX,134000
2022-02,2022-01,KK,160684,1/14/2022 21:35:49,1/20/2022 19:30:00,1/23/2022 19:30:00,730624,39,male,8855,4,mpv,Toyota,AVANZA,67000
2022-01,2022-01,KV,157836,01/09/2022,1/21/2022 12:00:00,1/23/2022 12:00:00,730738,33,male,3743,5,sedan,Honda,ACCORD,121000
2022-01,2022-01,KK,156812,01/06/2022,1/29/2022 9:30:00,1/30/2022 8:00:00,730997,23,female,23056,8,sedan,Proton,SAGA,13000
2022-01,2022-01,KV,157005,01/07/2022,01/08/2022,01/10/2022,731008,27,male,854,4,hatchback,Perodua,MYVI,40000
2022-02,2022-01,KK,160914,1/15/2022 11:02:29,1/25/2022 19:00:00,1/27/2022 19:00:00,731484,30,female,20191,2,hatchback,Perodua,AXIA,38000
2022-07,2022-02,JB,177574,2/15/2022 13:13:14,2/19/2022 9:30:00,2/21/2022 21:00:00,731981,28,female,20080,8,hatchback,Perodua,AXIA,23000
2022-01,2022-01,KK,156990,01/07/2022,01/07/2022,01/09/2022,732300,33,male,5121,7,sedan,Toyota,VIOS,40000
2022-05,2022-02,KK,170663,02/01/2022,2/16/2022 12:00:00,2/18/2022 16:00:00,733774,31,female,13666,4,sedan,Perodua,BEZZA,31000
2022-01,2022-01,PGM,157128,01/07/2022,01/08/2022,01/09/2022,733796,32,female,10739,4,sedan,Proton,SAGA,27000
2022-20,2022-05,KK,242417,5/19/2022 10:27:29,6/25/2022 12:00:00,6/29/2022 12:00:00,734143,36,male,24765,5,sedan,Perodua,BEZZA,27000
2022-14,2022-04,KV,207502,04/04/2022,04/07/2022,04/11/2022,734167,28,male,370,6,mpv,Toyota,VELLFIRE,87300
2022-01,2022-01,KV,157394,01/08/2022,01/08/2022,01/09/2022,734460,27,male,22444,3,suv,Mazda,CX-3,101000
2022-15,2022-04,KV,212266,04/12/2022,4/16/2022 17:30:00,4/17/2022 17:30:00,735540,32,male,32099,7,sedan,Mercedes-Benz,C200,114000
2022-03,2022-01,KV,163620,1/20/2022 12:36:49,1/22/2022 9:00:00,1/23/2022 21:00:00,736923,27,male,27069,2,sedan,Proton,PERSONA,61000
2022-01,2022-01,KK,157730,01/08/2022,01/09/2022,01/10/2022,737530,36,female,25448,2,sedan,Perodua,BEZZA,46000
2022-04,2022-01,JB,168361,1/28/2022 21:42:13,02/02/2022,02/05/2022,737746,35,male,27289,9,mpv,Toyota,WISH,63000
2022-03,2022-01,KV,165252,1/23/2022 9:53:42,1/23/2022 13:00:00,1/24/2022 12:00:00,737887,29,male,11381,7,suv,Mitsubishi,ASX 2.0,46000
2022-02,2022-01,JB,160999,1/15/2022 13:13:54,1/15/2022 16:30:00,1/18/2022 16:30:00,738085,27,male,24330,8,mpv,Perodua,ALZA,27000
2022-20,2022-05,KK,241066,5/17/2022 15:52:59,5/17/2022 21:00:00,5/19/2022 15:00:00,738510,40,male,24751,4,sedan,Proton,PERSONA,33000
2022-15,2022-04,KV,214883,4/15/2022 19:46:16,4/17/2022 13:00:00,4/20/2022 13:00:00,738512,25,male,22809,2,sedan,Toyota,VIOS,89000
2022-15,2022-04,JB,212691,04/12/2022,4/15/2022 10:30:00,4/15/2022 21:00:00,738821,28,male,5940,4,hatchback,Perodua,MYVI,30000
2022-18,2022-05,KV,231562,05/05/2022,5/14/2022 13:00:00,5/15/2022 13:00:00,739802,22,male,27454,10,sedan,BMW,528I F10 LCI,94000
2022-01,2022-01,KV,158179,01/09/2022,01/10/2022,1/13/2022 21:00:00,740910,44,female,22860,5,mpv,Proton,EXORA,34600
2022-02,2022-01,KK,159112,01/11/2022,2/17/2022 10:30:00,2/20/2022 9:00:00,741121,31,female,18799,3,hatchback,Perodua,MYVI,41000
2022-09,2022-03,KV,186487,03/03/2022,03/05/2022,03/06/2022,741474,22,male,27454,10,sedan,BMW,528I F10 LCI,94000
2022-10,2022-03,KV,190225,03/09/2022,03/12/2022,3/13/2022 12:00:00,741474,22,male,28272,8,sedan,Mercedes-Benz,E300,130000
2022-02,2022-01,KV,158420,01/10/2022,01/10/2022,1/16/2022 18:00:00,742447,34,male,17844,10,sedan,Perodua,ALZA,21000
2022-02,2022-01,PGI,158329,01/10/2022,01/10/2022,01/12/2022,742847,23,male,14683,7,sedan,Perodua,BEZZA,23000
2022-14,2022-04,JB,207939,04/05/2022,4/29/2022 13:00:00,05/04/2022,743981,39,male,25370,2,hatchback,Perodua,MYVI,58000
2022-21,2022-05,JB,247337,5/25/2022 19:51:26,6/23/2022 21:00:00,6/27/2022 21:00:00,743981,39,male,25370,2,hatchback,Perodua,MYVI,58000
2022-02,2022-01,KK,158573,01/10/2022,01/11/2022,1/13/2022 18:30:00,744036,32,female,3690,3,sedan,Perodua,BEZZA,38000
2022-22,2022-06,PGM,255433,06/04/2022,07/02/2022,07/03/2022,744341,21,male,29808,2,sedan,Nissan,ALMERA,93000
2022-02,2022-01,PGI,161061,1/15/2022 15:40:44,1/22/2022 15:30:00,1/25/2022 13:30:00,744501,25,female,4927,5,sedan,Perodua,BEZZA,38000
2022-02,2022-01,PGM,160043,1/13/2022 19:23:02,1/15/2022 9:00:00,1/16/2022 18:00:00,744912,23,female,19804,5,hatchback,Perodua,MYVI,35000
2022-05,2022-02,KK,170563,02/01/2022,02/01/2022,02/07/2022,744997,29,female,25234,5,mpv,Perodua,ALZA,35600
