booking_id,member_id,gross_revenue,net_revenue,rental_fee,SCDW_fee,delivery_fee,coupon_code
233447,993714,235,202,220,0,15,DRIVEON15
233451,103933,224,186,190,19,15,RAYADRIVE20
233453,1074948,510,310,495,0,15,JOMTREVO50
233455,942860,107.5,107.5,95,0,12.5,Z - No Promo Used
233460,1030937,200,110,180,0,20,JOMTREVO50
233464,1206341,150,80,140,0,10,JOMTREVO50
233466,990269,400,205,390,0,10,JOMTREVO50
233467,1191387,463,263,458,0,5,JOMTREVO50
233473,492562,118,118,103,0,15,Z - No Promo Used
233474,817113,247,137,220,22,5,JOMTREVO50
233477,833525,102,102,70,7,25,Z - No Promo Used
233483,214185,138,74,128,0,10,JOMTREVO50
233486,337527,277.5,147.5,260,0,17.5,JOMTREVO50
233498,1132157,250,178,240,0,10,JOMTREVO30
233499,1207102,446,315.2,436,0,10,JOMTREVO30
233512,31911,770,770,770,0,0,Z - No Promo Used
233525,1125318,630,430,600,0,30,JOMTREVO50
233526,1099093,227.5,161.5,220,0,7.5,JOMTREVO30
233527,221972,147,133.8,132,0,15,DRIVEON10
233528,1069231,1405,1205,1375,0,30,JOMTREVO50
233532,342555,186,186,176,0,10,Z - No Promo Used
233534,1113034,406,208,396,0,10,JOMTREVO50
233536,177747,142,142,132,0,10,Z - No Promo Used
233544,1142571,658,458,658,0,0,JOMTREVO50
233545,254402,907.5,707.5,900,0,7.5,JOMTREVO50
233546,238733,141,70.5,141,0,0,JOMTREVO50
233547,492974,92,84.3,77,0,15,DRIVEON10
233550,1099184,297,148.5,297,0,0,JOMTREVO50
233557,47465,251,193.25,231,0,20,RAYADRIVE25
233560,399354,302,231.5,282,0,20,RAYADRIVE25
233566,726724,116,81.2,116,0,0,JOMTREVO30
233567,37877,297,148.5,297,0,0,BERSYUKUR50
233570,1096182,320,260,300,0,20,RAYADRIVE20
233579,534332,119,109.1,99,0,20,DRIVEON10
233580,398318,126,114.4,116,0,10,DRIVEON10
233582,70392,208.5,169.3,196,0,12.5,RAYADRIVE20
233584,900617,110,77,110,0,0,JOMTREVO30
233587,1185774,535,385,525,0,10,JOMTREVO30
233593,1204053,150,80,140,0,10,JOMTREVO50
233595,929470,394,207,374,0,20,JOMTREVO50
233597,24932,505,381.25,495,0,10,RAYADRIVE25
233598,1043767,293,154,278,0,15,JOMTREVO50
233605,656988,321,232.2,296,0,25,JOMTREVO30
233609,51852,409,214.5,389,0,20,BERSYUKUR50
233610,858880,2045,1845,2030,0,15,JOMTREVO50
233614,1204378,304,221.2,276,28,0,JOMTREVO30
233617,991866,315,165,300,0,15,HELLOLANGKAWI
233630,463499,652.5,452.5,640,0,12.5,JOMTREVO50
233631,1031221,99,72.3,89,0,10,JOMTREVO30
233644,92369,457,345.25,447,0,10,RAYADRIVE25
233646,1046202,208,148.6,198,0,10,JOMTREVO30
233647,24779,615,375,600,0,15,TLAZ2DC
233650,264327,186,106,160,16,10,JOMTREVO50
233654,1041018,230,187,215,0,15,RAYADRIVE20
233659,665448,432,232,417,0,15,JOMTREVO50
233662,96054,249,186.75,249,0,0,RAYADRIVE25
233663,181063,116.5,105.6,109,0,7.5,DRIVEON10
233665,8911,130,119,110,0,20,DRIVEON10
233667,923917,400.5,204,393,0,7.5,JOMTREVO50
233668,1126466,120,120,120,0,0,Z - No Promo Used
233671,1207989,1297,1097,1287,0,10,JOMTREVO50
233672,1079441,154,79.5,149,0,5,JOMTREVO50
233673,1025014,101,92.4,86,0,15,DRIVEON10
233681,34100,530,405,520,0,10,RAYADRIVE25
233688,812629,154,77,154,0,0,JOMTREVO50
233691,601216,270,140,260,0,10,JOMTREVO50
233694,1208060,314,176,276,28,10,JOMTREVO50
233697,725542,134,104,124,0,10,TLAZ30A
233701,952399,345,262.5,330,0,15,RAYADRIVE25
233706,1037267,729,579,654,65,10,JOMTREVO30
233710,34999,218,109,218,0,0,HELLOLANGKAWI
233716,34999,246,188.25,231,0,15,RAYADRIVE25
233721,115637,332,254,312,0,20,RAYADRIVE25
233723,762264,269,137,264,0,5,JOMTREVO50
233724,1132771,120,84,120,0,0,JOMTREVO30
233727,41146,406,326.8,396,0,10,DRIVEON20
233729,437968,159,159,154,0,5,Z - No Promo Used
233736,818961,126,89.7,121,0,5,JOMTREVO30
233740,935660,853.5,853.5,838.5,0,15,Z - No Promo Used
233741,473965,555,355,550,0,5,JOMTREVO50
233742,848157,364,273,364,0,0,RAYADRIVE25
233743,485707,186,159.6,176,0,10,DRIVEON15
233746,510593,121,84.7,121,0,0,JOMTREVO30
233748,984041,384,316,340,34,10,DRIVEON20
233752,322452,785,635,770,0,15,DRIVEON20
233753,567371,115,115,100,0,15,Z - No Promo Used
233756,200742,110,99,110,0,0,DRIVEON10
233773,770126,736,586,726,0,10,JOMTREVO30
233775,1006934,88,88,88,0,0,Z - No Promo Used
233776,1129250,550,350,550,0,0,JOMTREVO50
233778,711531,173,173,158,0,15,Z - No Promo Used
233779,1048645,295,163,264,26,5,JOMTREVO50
233781,928724,92,68.9,77,0,15,THANK30YOU
233793,1121016,667.5,467.5,660,0,7.5,JOMTREVO50
233794,427460,131,118.9,121,0,10,DRIVEON10
233795,860268,124,124,99,10,15,Z - No Promo Used
233804,985910,148,76.5,143,0,5,JOMTREVO50
233805,1210925,152,81,142,0,10,JOMTREVO50
233813,988596,570,370,550,0,20,JOMTREVO50
233823,358775,180,180,170,0,10,Z - No Promo Used
233824,705397,746,600.8,726,0,20,DRIVEON20
233826,395300,66,46.2,66,0,0,JOMTREVO30
233827,143541,381.5,288,374,0,7.5,RAYADRIVE25
233841,842089,325,230.5,315,0,10,JOMTREVO30
233842,1177523,142,92,132,0,10,FRIENDSHIP50
233843,1085059,561,361,561,0,0,JOMTREVO50
233844,665356,115,104.5,105,0,10,DRIVEON10
233864,753075,195,141,180,0,15,JOMTREVO30
233868,769148,917,717,834,83,0,JOMTREVO50
233873,394883,703,703,693,0,10,Z - No Promo Used
233874,1207914,455,255,435,0,20,JOMTREVO50
233876,1210763,280,142.5,275,0,5,JOMTREVO50
233878,460166,87,87,77,0,10,Z - No Promo Used
233890,1124040,231,231,231,0,0,Z - No Promo Used
233892,747442,210,210,195,0,15,Z - No Promo Used
233893,1068817,249,249,234,0,15,Z - No Promo Used
233895,881348,105,95,100,0,5,DRIVEON10
233896,30047,450,340,440,0,10,RAYADRIVE25
233901,924479,615,495,600,0,15,DRIVEON20
233904,963818,77,77,77,0,0,Z - No Promo Used
233906,1203867,155,82.5,145,0,10,JOMTREVO50
233915,397993,430,430,430,0,0,Z - No Promo Used
233919,1146863,750,454,740,0,10,TLAZ2DC
233920,828199,147,147,127,0,20,Z - No Promo Used
233921,72115,147.5,133.5,140,0,7.5,DRIVEON10
233924,577321,774,624,769,0,5,DRIVEON20
233927,577321,769,619,769,0,0,DRIVEON20
233934,577321,774,624,769,0,5,DRIVEON20
233938,260640,295,225,280,0,15,RAYADRIVE25
233947,1167160,188,134.6,178,0,10,JOMTREVO30
233948,1025001,555,355,540,0,15,JOMTREVO50
233949,828199,108,108,88,0,20,Z - No Promo Used
233963,1197188,293,154,278,0,15,JOMTREVO50
233969,171567,503,403,430,43,30,THANK30YOU
233975,1209972,430,230,420,0,10,JOMTREVO50
233978,64327,164,89.5,149,0,15,JOMTREVO50
233984,47105,186,186,166,0,20,Z - No Promo Used
233985,1004354,300,155,290,0,10,JOMTREVO50
233990,48351,270,140,260,0,10,JOMTREVO50
233992,917369,125,125,110,0,15,Z - No Promo Used
234001,1073709,1080,955,1075,0,5,RAYADRIVE25
234002,1192363,213,213,198,0,15,Z - No Promo Used
234005,246,2167.5,2017.5,2160,0,7.5,DRIVEON20
234009,184653,438,238,423,0,15,JOMTREVO50
234010,469965,180,144,180,0,0,RAYADRIVE20
234013,1020589,112.5,112.5,105,0,7.5,Z - No Promo Used
234015,1147465,474,274,459,0,15,JOMTREVO50
234019,22267,77,77,77,0,0,Z - No Promo Used
234020,1212956,137.5,87.5,125,0,12.5,FRIENDSHIP50
234025,864678,615,490,605,0,10,RAYADRIVE25
234026,1138230,120,108,120,0,0,DRIVEON10
234031,238733,141,70.5,141,0,0,JOMTREVO50
234033,71029,416,317,396,0,20,RAYADRIVE25
234037,1041018,230,197.75,215,0,15,DRIVEON15
234039,73890,150,84,132,13,5,JOMTREVO50
234040,398450,277.5,237,270,0,7.5,DRIVEON15
234050,1049235,442.5,242.5,430,0,12.5,JOMTREVO50
234055,695008,260,197.5,250,0,10,RAYADRIVE25
234056,106282,160,160,130,0,30,Z - No Promo Used
234059,108318,436,317.2,396,40,0,JOMTREVO30
234066,451826,212,169.6,212,0,0,RAYADRIVE20
234067,891541,109,109,89,0,20,Z - No Promo Used
234074,327686,429,349,414,0,15,RAYADRIVE20
234075,904167,148,148,138,0,10,Z - No Promo Used
234080,753266,178.5,128.7,166,0,12.5,JOMTREVO30
234081,912159,385,200,370,0,15,JOMTREVO50
234083,1149155,1805.25,1805.25,1790.25,0,15,Z - No Promo Used
234088,1212641,823.75,823.75,813.75,0,10,Z - No Promo Used
234091,1212815,272,141,262,0,10,JOMTREVO50
234098,618387,342,275.6,332,0,10,DRIVEON20
234111,592308,579,379,564,0,15,JOMTREVO50
234114,1107577,150,75,150,0,0,JOMTREVO50
234119,145149,198,198,198,0,0,Z - No Promo Used
234129,915828,670,470,660,0,10,JOMTREVO50
234132,1213135,665,465,650,0,15,JOMTREVO50
234154,1049015,574,424,564,0,10,JOMTREVO30
234158,1030433,248,124,248,0,0,JOMTREVO50
234161,357342,133,133,121,12,0,Z - No Promo Used
234163,192060,121,121,110,11,0,Z - No Promo Used
234165,358928,129,129,99,0,30,Z - No Promo Used
234167,865924,233,200.3,218,0,15,DRIVEON15
234168,1205697,490,347.5,475,0,15,JOMTREVO30
234172,88395,350,284,330,0,20,DRIVEON20
234180,294617,212,212,202,0,10,Z - No Promo Used
234182,400518,295,209.5,285,0,10,THANK30YOU
234188,1201421,420,220,410,0,10,JOMTREVO50
234191,675031,235,191,220,0,15,RAYADRIVE20
234192,1137873,160,85,150,0,10,JOMTREVO50
234201,245837,325.5,246,318,0,7.5,RAYADRIVE25
234206,1163572,421.5,221.5,414,0,7.5,JOMTREVO50
234212,1140548,270,140,260,0,10,JOMTREVO50
234219,54310,102,93.3,87,0,15,DRIVEON10
234220,1020816,115,86.5,95,0,20,JOMTREVO30
234225,195365,87,63.9,77,0,10,JOMTREVO30
234231,153377,145,145,115,0,30,Z - No Promo Used
234235,574715,411,300.3,369,37,5,JOMTREVO30
234238,1211133,121,88,110,11,0,JOMTREVO30
234240,945663,122,91.4,102,10,10,JOMTREVO30
234242,56080,352,269,332,0,20,RAYADRIVE25
234243,1100254,445,245,435,0,10,JOMTREVO50
234255,292818,674,474,659,0,15,JOMTREVO50
234261,1187279,77,53.9,77,0,0,JOMTREVO30
234263,952021,477,277,462,0,15,JOMTREVO50
234267,603467,94,65.8,94,0,0,JOMTREVO30
234270,41489,250,206,220,0,30,RAYADRIVE20
234274,851070,147,112.5,115,12,20,JOMTREVO30
234275,834710,129,117.1,119,0,10,DRIVEON10
234282,975440,220,220,210,0,10,Z - No Promo Used
234291,558579,494,348.8,484,0,10,JOMTREVO30
234292,855022,98,71.6,88,0,10,JOMTREVO30
234293,294358,174,149.4,164,0,10,DRIVEON15
234294,756895,66,66,66,0,0,Z - No Promo Used
234296,1200941,295,155,280,0,15,JOMTREVO50
234298,180297,310,250,300,0,10,DRIVEON20
234300,111380,235,191,220,0,15,RAYADRIVE20
234301,633877,292,146,292,0,0,JOMTREVO50
234307,167873,612,487,592,0,20,RAYADRIVE25
234315,1209149,240,168,240,0,0,JOMTREVO30
234316,1200538,915,715,900,0,15,JOMTREVO50
234317,441659,116,105.5,105,11,0,DRIVEON10
234322,1141427,396,198,396,0,0,JOMTREVO50
234324,1207838,225,162,210,0,15,JOMTREVO30
234325,68184,99,89.1,99,0,0,DRIVEON10
234326,846796,110,77,110,0,0,THANK30YOU
234334,712621,332,249,332,0,0,RAYADRIVE25
234337,524252,158,158,158,0,0,Z - No Promo Used
234346,1209724,128,64,128,0,0,JOMTREVO50
234347,1104547,93,69,80,8,5,JOMTREVO30
234349,375725,95,95,90,0,5,Z - No Promo Used
234356,1017723,125,89,120,0,5,JOMTREVO30
234358,233188,126,113.9,121,0,5,DRIVEON10
234361,1211886,402,208.5,387,0,15,JOMTREVO50
234363,41478,125,114,110,0,15,DRIVEON10
234365,1091425,149,149,149,0,0,Z - No Promo Used
234366,1521,380,287.5,370,0,10,RAYADRIVE25
234374,647893,162.5,140,150,0,12.5,DRIVEON15
234375,32160,476,357,476,0,0,RAYADRIVE25
234376,32160,357,285.6,357,0,0,DRIVEON20
234383,1154453,530,330,520,0,10,JOMTREVO50
234388,1207730,657.5,457.5,650,0,7.5,JOMTREVO50
234391,794846,116,84.2,106,0,10,JOMTREVO30
234396,182044,95,86.5,85,0,10,DRIVEON10
234400,1211790,284,157,254,25,5,JOMTREVO50
234402,1201368,105,78,90,0,15,JOMTREVO30
234405,57798,330,170,320,0,10,HELLOLANGKAWI
234411,1193473,146,73,146,0,0,JOMTREVO50
234415,169536,784,659,769,0,15,RAYADRIVE25
234419,1210082,472,272,462,0,10,JOMTREVO50
234427,1091425,149,149,149,0,0,Z - No Promo Used
234429,309269,128.5,93.7,116,0,12.5,JOMTREVO30
234430,1212150,428,228,418,0,10,JOMTREVO50
234440,315813,660,460,645,0,15,JOMTREVO50
234441,1192789,840,640,810,0,30,JOMTREVO50
234445,634803,650,524,630,0,20,DRIVEON20
234447,533997,247,210.7,242,0,5,DRIVEON15
234448,1215536,390,195,390,0,0,JOMTREVO50
234451,1212522,1300,1100,1290,0,10,JOMTREVO50
234456,759546,85,78,70,0,15,DRIVEON10
234468,1212465,439,239,429,0,10,JOMTREVO50
234469,102360,148,133.2,148,0,0,DRIVEON10
234472,602610,1140,890,1140,0,0,BERSYUKUR50
234474,312249,213,153.6,198,0,15,THANK30YOU
234477,568868,160,85,150,0,10,JOMTREVO50
234481,1121241,276,138,276,0,0,JOMTREVO50
234482,878629,318,234,280,28,10,JOMTREVO30
234485,745170,380,308,360,0,20,RAYADRIVE20
234489,1213020,429,229,429,0,0,JOMTREVO50
234494,112975,99,99,99,0,0,Z - No Promo Used
234504,1137377,415,295,400,0,15,JOMTREVO30
234505,533997,90,90,80,0,10,Z - No Promo Used
234507,179931,110,110,110,0,0,Z - No Promo Used
234508,1202286,230,164,220,0,10,JOMTREVO30
234509,909362,87,63.9,77,0,10,THANK30YOU
234510,569999,129,64.5,129,0,0,JOMTREVO50
234518,20739,170,170,155,0,15,Z - No Promo Used
234521,1215853,175,95,160,0,15,JOMTREVO50
234529,1188922,208,148.6,198,0,10,JOMTREVO30
234531,1146586,509,388,484,0,25,RAYADRIVE25
234535,1161799,362,186,352,0,10,JOMTREVO50
234546,782005,440,333.75,425,0,15,RAYADRIVE25
234552,911344,103,103,103,0,0,Z - No Promo Used
234557,124930,213,183.3,198,0,15,DRIVEON15
234559,1195098,335,170,330,0,5,JOMTREVO50
234560,946189,437,307.4,432,0,5,JOMTREVO30
234562,1194997,319,181,276,28,15,JOMTREVO50
234564,994010,116,105.5,105,11,0,DRIVEON10
234566,1188913,114,84.3,99,0,15,JOMTREVO30
234567,745170,136,136,121,0,15,Z - No Promo Used
234577,1113559,122.5,122.5,115,0,7.5,Z - No Promo Used
234586,634209,560,435,550,0,10,RAYADRIVE25
234587,11439,397,300.25,387,0,10,SOTREVO
234602,441929,402,208.5,387,0,15,JOMTREVO50
234618,1212139,246,176.7,231,0,15,JOMTREVO30
234624,1216615,132,66,132,0,0,JOMTREVO50
234625,762587,124,124,109,0,15,Z - No Promo Used
234627,34796,120,109.5,105,0,15,DRIVEON10
234628,1062319,120,85.5,115,0,5,JOMTREVO30
234654,252857,195,141,180,0,15,JOMTREVO30
234655,855801,140,140,125,0,15,Z - No Promo Used
234656,637021,252,191.5,242,0,10,RAYADRIVE25
234659,992365,405,307.5,390,0,15,RAYADRIVE25
234662,1020589,110,110,105,0,5,Z - No Promo Used
234663,552250,439,239,429,0,10,JOMTREVO50
234664,817636,191,164.6,176,0,15,DRIVEON15
234672,412842,173,89,168,0,5,JOMTREVO50
234673,636527,129,129,109,0,20,Z - No Promo Used
234678,26293,590,340,560,0,30,BERSYUKUR50
234683,1213374,1005,805,990,0,15,JOMTREVO50
234689,83867,375,375,360,0,15,Z - No Promo Used
234691,179031,210.5,170.9,198,0,12.5,RAYADRIVE20
234695,930549,396,297,396,0,0,RAYADRIVE25
234698,20624,555,355,550,0,5,TLAZ40A
234702,1213276,514,314,504,0,10,JOMTREVO50
234704,931764,1505,1305,1368,137,0,JOMTREVO50
234705,756895,66,66,66,0,0,Z - No Promo Used
234708,912174,444,244,444,0,0,JOMTREVO50
234711,1208914,370,190,360,0,10,JOMTREVO50
234712,476601,150,77.5,145,0,5,JOMTREVO50
234723,663166,582.5,467.5,575,0,7.5,DRIVEON20
234725,1125115,198,138.6,198,0,0,JOMTREVO30
234736,725542,134,134,124,0,10,Z - No Promo Used
234737,1199249,330,187,286,29,15,JOMTREVO50
234746,273445,279,252.6,264,0,15,DRIVEON10
234747,1185094,868,668,858,0,10,JOMTREVO50
234749,808696,240,200,200,20,20,RAYADRIVE20
234756,831677,213,114,198,0,15,JOMTREVO50
234759,1036571,252,227.8,242,0,10,DRIVEON10
234761,1212098,460,260,450,0,10,JOMTREVO50
234769,1212806,396,203,386,0,10,JOMTREVO50
234771,173948,240,240,220,0,20,Z - No Promo Used
234772,818083,420,420,405,0,15,Z - No Promo Used
234775,1151241,672,672,672,0,0,Z - No Promo Used
234782,1162631,901,751,891,0,10,JOMTREVO30
234792,571436,735,590,725,0,10,DRIVEON20
234794,268654,104,95.1,89,0,15,DRIVEON10
234795,375725,180,180,180,0,0,Z - No Promo Used
234803,1209386,915,715,900,0,15,JOMTREVO50
234807,64597,139,139,119,0,20,Z - No Promo Used
234808,1095326,208,148.6,198,0,10,JOMTREVO30
234809,1214535,450,318,440,0,10,JOMTREVO30
234830,965443,309,309,299,0,10,Z - No Promo Used
234835,607667,124,112.1,119,0,5,DRIVEON10
234840,1214690,140,70,140,0,0,JOMTREVO50
234843,68739,514,414.2,499,0,15,DRIVEON20
234845,1203919,726,526,660,66,0,JOMTREVO50
234846,427149,325,184,282,28,15,JOMTREVO50
234850,1043651,121,121,111,0,10,Z - No Promo Used
234851,1210790,411,213,396,0,15,JOMTREVO50
234856,183263,325,165,320,0,5,BERSYUKUR50
234859,937998,87,87,77,0,10,Z - No Promo Used
234869,1206797,155,80,150,0,5,JOMTREVO50
234872,209375,114,104.1,99,0,15,DRIVEON10
234877,197078,657.75,657.75,635.25,0,22.5,Z - No Promo Used
234887,1203469,130,130,130,0,0,Z - No Promo Used
234889,123488,1462.2,1462.2,1432.2,0,30,Z - No Promo Used
234891,999538,660,460,650,0,10,JOMTREVO50
234892,1162944,302.5,157.5,290,0,12.5,JOMTREVO50
234894,596064,345,262.5,330,0,15,RAYADRIVE25
234897,551161,130,130,120,0,10,Z - No Promo Used
234898,985723,274,208,264,0,10,RAYADRIVE25
234906,1218347,316,168,296,0,20,JOMTREVO50
234909,891541,149,149,129,0,20,Z - No Promo Used
234910,892966,400,210,380,0,20,JOMTREVO50
234911,1218401,430,304,420,0,10,JOMTREVO30
234917,216603,224,180.2,219,0,5,RAYADRIVE20
234918,1218108,455,255,450,0,5,JOMTREVO50
234919,1130635,596,396,528,53,15,JOMTREVO50
234923,420516,855,730,825,0,30,RAYADRIVE25
234927,591544,438,309.6,428,0,10,JOMTREVO30
234928,1070938,129,64.5,129,0,0,JOMTREVO50
234937,1010850,114,114,99,0,15,Z - No Promo Used
234938,1209884,1830,1630,1650,165,15,JOMTREVO50
234946,1122238,512,312,512,0,0,JOMTREVO50
234955,1179474,401,203,396,0,5,JOMTREVO50
234967,1077967,640,440,630,0,10,JOMTREVO50
234968,1212644,232,162.4,232,0,0,JOMTREVO30
234975,1117161,86,86,76,0,10,Z - No Promo Used
234979,794036,280,155,250,0,30,JOMTREVO50
234980,75721,772.5,772.5,742.5,0,30,Z - No Promo Used
234983,1218873,155,80,150,0,5,JOMTREVO50
234987,279739,314,157,314,0,0,JOMTREVO50
234988,46739,109,99.1,99,0,10,DRIVEON10
234990,955477,238,119,238,0,0,JOMTREVO50
234992,20745,329,246.75,329,0,0,RAYADRIVE25
234993,454418,375,285,360,0,15,RAYADRIVE25
234994,1196732,154,84,140,14,0,JOMTREVO50
235000,88239,785,635,770,0,15,DRIVEON20
235001,75721,450,350,440,0,10,THANK30YOU
235004,690676,632,552,612,0,20,RAYADRIVE20
235014,1080058,116,84.5,105,11,0,JOMTREVO30
235015,399617,101,92.7,83,8,10,DRIVEON10
235019,1065990,346,178,336,0,10,JOMTREVO50
235021,86863,787.5,787.5,772.5,0,15,Z - No Promo Used
235024,1216887,130,94,120,0,10,JOMTREVO30
235025,31517,211,181.6,196,0,15,DRIVEON15
235027,1218402,176,126.2,166,0,10,JOMTREVO30
235029,9017,218,218,218,0,0,Z - No Promo Used
235031,517922,120,90,100,10,10,JOMTREVO30
235040,85358,653,453,628,0,25,JOMTREVO50
235042,564144,300,155,290,0,10,JOMTREVO50
235043,1186813,204,116,176,18,10,JOMTREVO50
235046,1206737,460,260,450,0,10,JOMTREVO50
235047,1219403,170,119,170,0,0,JOMTREVO30
235048,114676,239,195.2,219,0,20,RAYADRIVE20
235052,1191205,300,210,300,0,0,JOMTREVO30
235053,1007852,125,125,110,0,15,Z - No Promo Used
235056,39681,110,110,110,0,0,Z - No Promo Used
235057,1108103,142,102.4,132,0,10,JOMTREVO30
235059,1218532,477,277,462,0,15,JOMTREVO50
235060,1204142,465,265,450,0,15,JOMTREVO50
235067,746988,154,77,154,0,0,JOMTREVO50
235070,42052,166,119.2,156,0,10,THANK30YOU
235072,589785,462,283.2,447,0,15,TLAZ40A
235073,538273,159.5,88.5,142,0,17.5,JOMTREVO50
235078,756895,346.5,346.5,346.5,0,0,Z - No Promo Used
235079,682982,116,105.5,105,11,0,DRIVEON10
235081,1036296,105,96,90,0,15,DRIVEON10
235086,379873,852,702,832,0,20,DRIVEON20
235093,28359,339,256.75,329,0,10,RAYADRIVE25
235098,1132975,850,650,820,0,30,JOMTREVO50
235103,488154,260,200,240,0,20,RAYADRIVE25
235118,88239,231,187.8,216,0,15,RAYADRIVE20
235120,25867,621,496,616,0,5,RAYADRIVE25
235122,1213777,250,178,240,0,10,JOMTREVO30
235124,529296,202,176.5,170,17,15,DRIVEON15
235127,806302,1010,1010,1000,0,10,Z - No Promo Used
235129,524252,316,221.2,316,0,0,THANK30YOU
235131,1214427,153,88,130,13,10,JOMTREVO50
235132,1219788,175,92.5,165,0,10,JOMTREVO50
235135,159870,269,218.2,254,0,15,DRIVEON20
235136,516402,162.5,162.5,150,0,12.5,Z - No Promo Used
235145,1171835,249.5,176.9,242,0,7.5,JOMTREVO30
235153,1124040,462,462,462,0,0,Z - No Promo Used
235174,643448,95,69.5,85,0,10,JOMTREVO30
235176,1217701,139.5,99.9,132,0,7.5,JOMTREVO30
235179,594609,120,109,110,0,10,DRIVEON10
235180,1215912,645,445,640,0,5,JOMTREVO50
235184,58767,430,322.5,430,0,0,RAYADRIVE25
235187,787838,980,855,960,0,20,RAYADRIVE25
235189,354894,274,137,274,0,0,JOMTREVO50
235190,1215547,770,570,760,0,10,JOMTREVO50
235193,64624,190,190,180,0,10,Z - No Promo Used
235194,634971,904,704,894,0,10,JOMTREVO50
235195,1194101,390,200,380,0,10,JOMTREVO50
235198,1176195,330,170,320,0,10,JOMTREVO50
235199,624525,130,130,120,0,10,Z - No Promo Used
235200,1219212,139,69.5,139,0,0,JOMTREVO50
235203,1201123,288,149,278,0,10,JOMTREVO50
235205,1801,243,183.5,238,0,5,RAYADRIVE25
235208,1127485,270,195,250,0,20,JOMTREVO30
235209,1220016,129,64.5,129,0,0,JOMTREVO50
235210,448023,430,304,420,0,10,JOMTREVO30
235211,1070236,141,73,136,0,5,JOMTREVO50
235214,1218006,390,195,390,0,0,JOMTREVO50
235220,78293,137,137,132,0,5,Z - No Promo Used
235223,1036615,169,92,154,0,15,JOMTREVO50
235225,1130127,230,164,220,0,10,JOMTREVO30
235226,786614,615,415,600,0,15,JOMTREVO50
235227,1110049,703,703,693,0,10,Z - No Promo Used
235230,383965,363,264,330,33,0,JOMTREVO30
235231,338139,116,116,96,10,10,Z - No Promo Used
235232,933724,425,425,415,0,10,Z - No Promo Used
235233,361607,165,90,150,0,15,JOMTREVO50
235236,1050179,266,138,256,0,10,JOMTREVO50
235246,1212028,133,96.7,121,12,0,JOMTREVO30
235247,655343,1014,814,984,0,30,JOMTREVO50
235248,1142571,329,329,329,0,0,Z - No Promo Used
235249,903582,760,560,760,0,0,JOMTREVO50
235250,527759,1150,950,1036,104,10,JOMTREVO50
235252,920947,330,187,286,29,15,JOMTREVO50
235253,497369,280,140,280,0,0,JOMTREVO50
235258,538718,198,158.4,198,0,0,RAYADRIVE20
235269,295230,260,200,240,0,20,RAYADRIVE25
